,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7446,Good,France,Male,35,3,97560.16,1,True,True,53511.74,False
7447,Fair,Germany,Male,30,8,141787.31,2,True,True,109685.61,False
7448,Good,Spain,Male,36,7,129934.64,1,False,False,75664.56,True
7449,Good,France,Female,37,2,166178.02,2,True,True,71972.95,False
7450,Good,Spain,Female,39,5,163097.55,2,True,True,23702.42,False
7451,Fair,France,Male,20,8,0.0,2,False,False,112572.02,False
7452,Poor,Spain,Male,44,8,0.0,2,False,False,62424.46,False
7453,Good,Germany,Female,35,1,151958.19,3,True,True,131238.37,True
7454,Good,France,Male,46,0,0.0,2,True,True,184350.78,False
7455,Poor,Germany,Male,33,4,118400.91,1,False,True,13999.64,True
7456,Excellent,Spain,Male,20,8,0.0,2,True,False,168152.76,False
7457,Good,Germany,Female,43,2,116322.27,4,True,False,35640.12,True
7458,Good,Spain,Female,43,5,0.0,1,True,True,120088.17,False
7459,Fair,Spain,Female,29,4,0.0,2,True,True,74346.11,False
7460,Fair,Germany,Male,30,6,143138.91,2,True,False,2955.46,False
7461,Poor,Spain,Male,32,4,0.0,2,False,True,146504.35,False
7462,Fair,France,Male,40,9,0.0,1,True,True,149602.54,False
7463,Poor,France,Male,36,0,129804.17,1,True,False,53020.9,False
7464,Good,Germany,Male,37,9,108308.11,1,True,False,41788.25,True
7465,Good,Germany,Male,30,3,110153.27,1,False,True,74849.46,False
7466,Good,Germany,Female,30,4,116377.48,1,True,True,134417.31,False
7467,Fair,Germany,Female,37,10,117791.06,2,True,True,75837.58,False
7468,Poor,Spain,Female,26,2,0.0,2,True,True,54869.54,False
7469,Good,France,Female,35,8,105419.73,1,True,False,35356.46,False
7470,Excellent,Germany,Female,47,4,99219.47,2,True,True,122141.13,False
7471,Fair,Germany,Female,55,8,119327.93,1,False,True,119439.66,False
7472,Very_Poor,France,Female,36,6,83947.12,2,True,False,81999.53,False
7473,Fair,Spain,Male,32,4,99883.16,1,True,True,120594.85,False
7474,Good,France,Male,50,4,165438.26,1,True,False,120770.75,True
7475,Good,France,Male,31,1,156111.24,1,False,False,134790.74,False
7476,Good,France,Male,44,2,111095.58,2,True,False,100137.7,False
7477,Good,France,Female,56,0,119963.45,1,False,False,158325.87,True
7478,Poor,Spain,Male,22,4,0.0,2,True,False,70007.67,False
7479,Poor,Spain,Male,35,8,153137.74,1,True,False,88659.07,False
7480,Very_Poor,Spain,Male,40,6,156111.08,1,False,False,190889.13,False
7481,Fair,France,Male,34,7,113014.7,2,True,True,56646.28,False
7482,Good,Germany,Male,43,5,132615.73,2,True,False,32999.1,False
7483,Fair,France,Male,44,5,102016.38,1,False,True,178235.37,True
7484,Good,France,Female,35,9,0.0,1,False,True,25448.31,False
7485,Poor,France,Male,32,5,0.0,2,True,False,84871.99,False
7486,Excellent,France,Male,49,8,0.0,2,False,False,157822.54,False
7487,Fair,France,Female,56,4,0.0,1,False,False,84383.22,True
7488,Poor,Germany,Female,42,4,80380.24,1,True,False,119216.46,False
7489,Poor,France,Female,26,6,108909.12,1,True,False,82547.01,False
7490,Fair,France,Female,35,2,90865.8,1,True,True,86764.46,False
7491,Fair,France,Male,40,4,99799.76,2,True,False,197372.13,False
7492,Good,France,Male,28,10,200724.96,1,False,True,82872.64,True
7493,Fair,Spain,Female,37,10,140363.95,2,True,True,129563.86,False
7494,Excellent,France,Female,36,1,151844.64,1,True,True,135388.89,False
7495,Poor,France,Female,27,2,0.0,2,False,True,4497.55,False
7496,Excellent,Germany,Male,49,8,133231.48,1,True,True,67885.37,False
7497,Good,France,Male,27,7,0.0,2,True,False,111471.55,False
7498,Fair,France,Female,36,8,126598.99,2,True,True,134407.93,False
7499,Fair,Germany,Female,71,6,113317.1,1,True,False,108258.22,True
7500,Good,France,Male,47,4,0.0,2,True,False,197528.62,False
7501,Good,France,Female,58,8,93173.88,1,True,True,139761.25,False
7502,Good,Spain,Female,32,10,0.0,1,True,False,136119.96,True
7503,Poor,Germany,Male,44,7,105007.31,2,True,True,197812.16,False
7504,Fair,Spain,Female,32,2,0.0,1,True,True,51972.92,True
7505,Fair,Spain,Male,27,4,0.0,2,True,False,99341.87,False
7506,Good,Germany,Female,44,4,131593.85,1,False,True,171345.02,True
7507,Poor,Germany,Male,44,9,119530.52,1,True,False,119056.68,True
7508,Poor,Germany,Male,54,4,118614.6,2,True,True,172601.62,False
7509,Poor,Germany,Male,37,9,95829.13,2,False,True,104936.88,False
7510,Excellent,France,Male,36,1,0.0,2,True,True,159044.1,False
7511,Good,France,Male,38,0,0.0,1,True,False,83263.06,False
7512,Fair,France,Male,50,6,153590.73,2,True,True,130910.78,False
7513,Good,France,Male,29,2,0.0,1,True,False,126336.72,False
7514,Good,France,Male,64,9,113109.52,1,True,False,27980.8,True
7515,Fair,France,Female,35,0,130557.24,1,True,True,47880.71,False
7516,Fair,France,Male,40,8,93183.19,1,True,False,73882.49,False
7517,Poor,France,Male,58,7,151933.63,1,True,False,162960.05,True
7518,Poor,Germany,Male,30,2,125495.64,2,True,True,68807.47,False
7519,Poor,France,Female,42,7,0.0,2,True,False,144039.05,False
7520,Poor,Germany,Female,26,8,118547.72,1,True,True,151192.18,False
7521,Good,Spain,Male,43,1,97792.21,1,False,False,120225.62,False
7522,Fair,France,Male,41,6,0.0,3,False,False,56118.81,True
7523,Excellent,Spain,Female,72,2,0.0,2,False,True,130853.03,False
7524,Fair,France,Female,40,8,167181.01,1,True,True,185156.94,False
7525,Poor,Germany,Male,35,9,121355.19,1,False,True,35671.45,False
7526,Excellent,France,Female,81,1,0.0,2,True,True,59568.24,False
7527,Good,Spain,Male,35,0,0.0,2,False,False,139911.58,False
7528,Poor,France,Male,46,5,113226.47,1,True,False,56770.76,False
7529,Poor,France,Female,33,1,118392.75,1,True,True,157564.75,False
7530,Good,Germany,Female,52,8,145262.54,1,False,True,131473.31,False
7531,Good,France,Male,40,6,163505.16,1,False,False,90424.09,False
7532,Good,Spain,Female,33,1,118114.28,2,False,True,156660.21,False
7533,Fair,Germany,Female,51,0,108449.23,3,False,False,88372.69,True
7534,Excellent,France,Male,32,1,0.0,2,True,True,46200.71,False
7535,Fair,Germany,Female,36,10,103294.56,1,True,False,160548.12,False
7536,Good,France,Female,42,1,0.0,1,True,False,1262.83,True
7537,Fair,France,Female,38,6,0.0,1,True,True,188639.28,False
7538,Fair,Spain,Male,28,6,0.0,2,True,False,14665.28,False
7539,Good,France,Male,42,2,119919.12,1,True,False,156868.21,False
7540,Poor,France,Male,37,1,0.0,1,True,False,30461.55,False
7541,Good,France,Male,28,4,0.0,2,True,True,123885.88,False
7542,Poor,Spain,Female,34,4,0.0,2,True,True,60688.38,False
7543,Good,France,Male,43,1,0.0,2,True,False,21785.91,False
7544,Poor,France,Male,34,3,0.0,1,False,False,188135.69,False
7545,Good,France,Male,26,7,0.0,2,True,False,154364.66,False
7546,Good,France,Female,42,10,0.0,2,True,False,61312.15,False
7547,Poor,France,Male,29,4,128744.04,1,True,True,47454.93,False
7548,Poor,Germany,Female,62,9,137727.34,2,False,True,121102.9,False
7549,Good,Germany,Female,44,10,106731.58,1,True,False,137419.87,True
7550,Good,France,Female,38,7,123544.21,1,True,True,157664.02,False
7551,Fair,France,Female,37,2,133968.96,2,True,False,148689.65,False
7552,Fair,Spain,Male,76,9,126534.6,1,True,True,39789.62,False
7553,Good,Spain,Female,35,8,0.0,1,True,True,165162.4,False
7554,Good,Spain,Male,30,6,87609.68,2,False,False,137674.55,True
7555,Good,Spain,Male,41,3,0.0,2,True,False,101371.72,False
7556,Good,Spain,Male,49,3,0.0,3,True,True,65066.48,True
7557,Very_Poor,France,Male,34,9,0.0,2,True,False,107876.91,False
7558,Fair,Spain,Female,36,0,108960.0,2,True,False,111180.3,True
7559,Good,Spain,Female,30,2,0.0,2,True,False,115650.63,False
7560,Poor,France,Male,51,6,144953.31,1,True,True,165035.17,False
7561,Fair,France,Male,41,4,103544.88,2,True,False,193746.55,False
7562,Good,France,Male,33,6,0.0,1,True,False,58458.26,False
7563,Fair,France,Male,53,7,0.0,2,False,True,52332.85,False
7564,Poor,Germany,Male,38,1,101487.18,1,True,True,75959.1,True
7565,Good,France,Male,52,10,105355.81,1,True,False,123.07,True
7566,Poor,Spain,Male,36,4,77967.5,1,True,False,167066.95,True
7567,Fair,France,Male,44,5,0.0,4,False,False,117572.59,True
7568,Very_Poor,Spain,Female,54,4,0.0,2,True,True,7166.71,False
7569,Fair,Spain,Male,28,8,120047.77,1,True,True,137173.39,False
7570,Good,France,Male,32,7,175464.85,3,True,False,116442.42,True
7571,Good,France,Male,52,8,79475.3,3,True,True,32421.32,True
7572,Poor,Germany,Male,37,8,167735.69,2,False,True,104665.79,False
7573,Very_Poor,Spain,Female,37,8,0.0,2,True,False,44215.86,False
7574,Good,France,Female,33,1,74385.98,1,True,False,20164.47,False
7575,Poor,Germany,Male,49,5,94754.0,1,True,True,26691.31,False
7576,Good,Spain,Male,27,4,0.0,1,False,True,107955.67,False
7577,Fair,Germany,Male,43,3,86920.86,1,True,True,150048.37,False
7578,Poor,France,Female,39,1,132077.48,2,True,False,192255.15,False
7579,Fair,France,Male,40,10,127847.86,1,False,False,173245.68,False
7580,Good,France,Male,34,3,0.0,1,False,True,121457.88,True
7581,Good,Germany,Male,42,9,176702.36,2,True,True,104804.74,False
7582,Excellent,Germany,Female,33,10,83555.58,1,False,False,69767.14,False
7583,Good,France,Male,26,8,0.0,2,True,False,178373.43,False
7584,Good,Spain,Female,39,9,0.0,2,False,False,99924.04,False
7585,Very_Poor,France,Female,40,1,0.0,1,True,True,49594.19,True
7586,Excellent,Spain,Male,42,10,0.0,1,True,True,186071.14,False
7587,Poor,Spain,Female,38,7,96858.35,1,True,False,77511.45,False
7588,Poor,Spain,Male,33,1,0.0,2,True,True,54816.57,False
7589,Good,France,Female,35,0,0.0,2,False,True,61290.99,False
7590,Fair,Germany,Female,42,8,132796.04,3,True,True,191821.35,True
7591,Excellent,Spain,Female,30,1,154970.54,1,False,True,156768.45,False
7592,Good,Germany,Male,44,3,88902.21,1,True,False,73731.32,False
7593,Very_Poor,France,Male,28,7,98738.92,1,True,False,122190.22,False
7594,Poor,France,Male,33,8,0.0,2,True,True,123509.01,False
7595,Good,France,Female,50,6,0.0,1,True,False,8199.5,False
7596,Poor,Germany,Male,40,10,137456.28,2,True,True,14113.11,False
7597,Good,France,Male,29,4,0.0,2,False,False,51705.01,False
7598,Very_Poor,France,Female,60,7,73937.02,1,True,False,161937.62,True
7599,Poor,France,Female,45,7,158621.04,1,True,False,120892.96,True
7600,Good,Spain,Male,30,1,113257.2,1,True,True,65035.02,False
7601,Excellent,France,Male,31,9,0.0,1,False,True,164257.37,False
7602,Good,France,Female,29,9,116536.43,1,True,False,51987.99,False
7603,Fair,Spain,Female,28,4,0.0,2,True,False,10899.63,True
7604,Good,France,Female,60,6,101070.69,1,True,False,177355.8,True
7605,Good,Spain,Male,39,6,0.0,2,False,True,63889.1,False
7606,Good,Germany,Female,31,3,127331.46,3,True,True,176433.6,False
7607,Excellent,Spain,Female,41,5,0.0,2,True,False,81313.51,False
7608,Good,Spain,Female,31,5,0.0,2,False,True,13998.88,False
7609,Good,France,Male,46,0,105969.42,1,True,False,5771.56,False
7610,Good,France,Male,36,5,119547.46,1,True,True,42693.65,False
7611,Good,Spain,Male,38,7,0.0,2,False,False,90839.61,False
7612,Good,Spain,Male,28,5,138668.18,1,True,True,54144.01,False
7613,Fair,France,Female,37,7,51582.5,2,True,True,184312.88,False
7614,Good,France,Male,37,7,0.0,2,True,False,20306.79,False
7615,Poor,Spain,Male,37,6,169902.92,1,True,True,128256.18,False
7616,Fair,France,Female,27,4,87262.4,2,True,False,182720.07,False
7617,Poor,France,Male,33,7,0.0,2,False,True,4082.52,False
7618,Poor,France,Female,40,7,0.0,2,False,False,102233.73,False
7619,Poor,France,Female,32,2,0.0,2,True,False,132002.83,False
7620,Poor,France,Female,27,9,0.0,2,True,False,126838.7,False
7621,Good,France,Male,39,5,0.0,2,False,False,181461.46,False
7622,Excellent,France,Male,46,6,0.0,2,True,False,195325.74,False
7623,Good,France,Male,61,5,0.0,2,False,True,29132.43,False
7624,Good,France,Female,69,1,0.0,2,True,True,131804.86,False
7625,Poor,Germany,Male,19,3,150348.37,1,True,True,173784.04,False
7626,Excellent,Germany,Female,46,3,115074.02,2,True,False,26249.86,False
7627,Good,Spain,Female,40,3,0.0,1,True,True,182650.15,False
7628,Excellent,France,Male,28,8,99986.98,1,True,False,196582.55,False
7629,Good,Germany,Female,68,3,110357.0,1,False,False,141977.54,True
7630,Good,Germany,Male,42,8,166685.92,2,True,True,55313.51,False
7631,Good,Spain,Male,40,7,95312.8,1,True,True,62944.75,False
7632,Good,France,Male,43,4,202443.47,1,True,False,72375.03,False
7633,Good,Germany,Female,47,0,109493.62,1,False,False,188324.01,True
7634,Poor,Germany,Male,38,9,88977.39,2,False,True,133403.07,False
7635,Poor,France,Female,29,2,104982.57,1,True,False,157378.5,False
7636,Poor,Germany,Female,59,8,154110.99,2,True,False,101240.08,True
7637,Good,France,Male,32,6,185714.28,1,True,True,102502.5,False
7638,Poor,Germany,Female,23,3,116022.53,2,True,True,37577.66,False
7639,Poor,France,Male,46,6,0.0,2,True,True,83456.67,False
7640,Excellent,Germany,Female,34,2,164011.48,1,True,False,199420.41,False
7641,Excellent,France,Male,31,9,0.0,2,True,True,24748.89,False
7642,Excellent,France,Male,40,1,101514.89,1,True,True,121765.0,False
7643,Good,Spain,Female,32,4,0.0,2,True,True,113666.48,False
7644,Good,France,Male,28,9,0.0,1,True,False,134110.93,False
7645,Fair,Germany,Male,39,9,134599.33,2,True,False,183095.87,False
7646,Poor,Spain,Male,32,10,147511.26,1,True,True,159891.03,False
7647,Good,France,Male,25,0,78396.08,1,True,True,8316.19,False
7648,Fair,Spain,Female,31,5,0.0,2,False,False,63736.36,False
7649,Good,France,Female,31,3,110581.29,1,True,True,94715.24,False
7650,Good,Germany,Male,42,8,151836.36,2,True,False,68695.38,False
7651,Very_Poor,Germany,Male,45,5,83624.55,2,False,False,36899.62,False
7652,Good,France,Male,24,2,148197.15,2,True,False,182775.08,False
7653,Poor,Spain,Female,30,5,122924.75,1,False,False,62390.59,True
7654,Fair,France,Female,38,4,72594.0,1,True,True,76042.48,False
7655,Good,France,Male,38,4,115221.36,1,False,True,70956.75,False
7656,Very_Poor,Germany,Male,51,8,117808.74,2,True,True,67311.12,False
7657,Poor,France,Male,40,7,147754.68,1,True,True,110454.46,False
7658,Good,Spain,Female,53,3,0.0,3,False,False,88479.02,True
7659,Good,France,Male,31,10,113292.17,1,True,True,122639.73,False
7660,Very_Poor,Spain,Male,36,5,0.0,2,True,False,79723.78,False
7661,Fair,Germany,Male,44,2,115163.38,1,True,True,97677.52,True
7662,Excellent,Germany,Male,50,10,118098.62,1,True,True,100720.02,True
7663,Poor,France,Male,39,9,0.0,2,True,True,104730.52,False
7664,Fair,France,Male,35,8,0.0,1,True,True,22499.29,False
7665,Poor,Spain,Male,37,0,120825.7,1,True,False,28257.89,False
7666,Very_Poor,France,Male,25,6,0.0,2,False,True,109988.09,False
7667,Excellent,France,Male,29,1,0.0,1,False,True,149991.32,False
7668,Poor,Germany,Male,61,6,133845.28,2,True,True,45180.8,False
7669,Fair,Spain,Male,38,7,0.0,2,True,False,181605.85,False
7670,Poor,France,Female,29,5,108541.04,1,True,True,126469.09,False
7671,Very_Poor,France,Male,39,10,0.0,1,True,False,160810.85,True
7672,Poor,France,Male,30,1,0.0,2,False,False,88146.86,False
7673,Good,Spain,Female,37,2,113817.06,1,False,False,88333.74,False
7674,Good,France,Male,28,8,137300.23,1,True,False,90174.83,False
7675,Fair,Spain,Male,37,5,158024.38,1,True,False,81298.09,False
7676,Very_Poor,France,Female,33,7,127837.54,1,False,True,60013.17,False
7677,Good,France,Male,36,4,161533.0,1,True,False,100940.91,False
7678,Fair,France,Male,31,7,161171.7,2,True,False,12599.94,True
7679,Fair,Spain,Male,32,9,80958.36,1,True,True,128590.73,False
7680,Excellent,Spain,Male,25,7,0.0,2,False,True,23180.37,False
7681,Fair,France,Male,33,2,146193.6,2,True,True,55796.83,True
7682,Good,Spain,Male,29,8,0.0,2,False,True,152097.02,False
7683,Fair,Germany,Male,26,4,115021.76,1,False,True,162443.05,False
7684,Fair,Spain,Male,41,1,126773.43,1,True,True,55551.26,False
7685,Good,Germany,Female,40,3,92889.91,1,True,True,109496.69,False
7686,Good,France,Male,48,9,0.0,2,True,True,72105.63,False
7687,Good,France,Male,61,5,146622.35,1,True,True,41815.22,True
7688,Good,Germany,Male,45,4,131038.14,1,True,False,74005.04,True
7689,Poor,France,Female,46,6,88820.29,1,False,False,70224.34,False
7690,Poor,Spain,Male,31,1,115406.97,1,False,False,145528.22,False
7691,Poor,France,Female,38,3,132951.92,1,False,True,124486.28,False
7692,Fair,Germany,Male,74,5,108891.7,1,True,False,10078.02,False
7693,Good,Germany,Female,46,5,141788.63,2,False,False,164967.21,False
7694,Good,Spain,Female,64,4,116954.32,1,True,True,91149.48,False
7695,Good,Germany,Female,47,10,90450.0,2,False,False,103379.31,True
7696,Fair,Germany,Female,39,8,125997.22,1,True,True,128049.34,True
7697,Fair,Spain,Female,41,3,0.0,2,True,False,54342.83,False
7698,Poor,France,Male,60,9,0.0,4,True,True,13614.01,True
7699,Fair,Spain,Female,36,9,0.0,2,False,True,35521.63,False
7700,Good,Spain,Female,31,4,144637.86,2,True,False,40496.72,False
7701,Good,France,Female,29,3,86616.35,1,False,False,91903.9,True
7702,Excellent,France,Male,31,8,0.0,2,True,False,178667.7,False
7703,Fair,Germany,Female,48,2,127924.25,2,True,False,32202.61,False
7704,Excellent,Spain,Female,34,9,0.0,2,True,False,117034.32,False
7705,Good,France,Female,29,9,131240.61,1,True,True,163746.09,True
7706,Good,Spain,Male,31,5,0.0,2,True,True,20346.69,False
7707,Excellent,Spain,Male,35,5,120046.74,2,True,False,84710.65,False
7708,Very_Poor,France,Female,39,8,97819.36,1,False,True,120531.31,False
7709,Poor,Spain,Female,64,1,62979.93,1,True,True,152273.57,False
7710,Poor,France,Female,40,3,0.0,1,True,True,144345.58,False
7711,Fair,Germany,Male,46,9,161450.03,1,True,True,96961.0,True
7712,Poor,France,Male,30,3,0.0,2,True,False,170307.43,False
7713,Excellent,France,Male,56,8,119496.25,2,True,False,29880.99,False
7714,Good,France,Female,30,9,0.0,2,True,True,195104.91,False
7715,Poor,France,Male,62,1,43772.66,3,True,False,187756.24,True
7716,Good,France,Male,32,9,100249.41,2,False,True,67599.69,False
7717,Good,Spain,Male,46,2,0.0,2,True,True,105983.09,False
7718,Good,France,Female,60,5,108028.08,2,False,False,25980.42,True
7719,Good,Germany,Male,71,1,53013.29,2,True,True,112222.64,False
7720,Good,France,Male,68,2,0.0,2,True,True,59864.96,False
7721,Good,Germany,Male,33,1,122088.67,1,True,False,42581.09,False
7722,Good,Germany,Male,18,9,90544.0,1,False,True,4777.23,False
7723,Good,Spain,Male,35,6,0.0,2,False,True,178038.17,False
7724,Excellent,France,Male,44,3,141252.18,4,False,True,128521.16,True
7725,Very_Poor,France,Female,35,5,147813.05,2,False,False,109029.72,False
7726,Good,France,Male,55,6,134140.68,1,True,False,2267.88,False
7727,Good,France,Female,63,7,0.0,2,True,True,55054.48,False
7728,Fair,France,Female,31,8,0.0,1,False,True,76456.17,False
7729,Excellent,France,Female,35,2,128548.49,4,True,False,75478.95,True
7730,Fair,France,Male,43,10,122198.21,2,False,True,179144.54,False
7731,Fair,Germany,Male,42,8,145177.84,1,True,False,193471.74,True
7732,Excellent,Spain,Female,31,2,94222.53,1,True,False,103570.8,False
7733,Good,Germany,Female,58,1,143212.22,1,False,False,102628.56,True
7734,Good,France,Male,41,3,0.0,2,True,False,55772.04,False
7735,Poor,Germany,Male,41,6,143350.41,1,True,True,192070.16,True
7736,Fair,France,Female,41,3,130931.83,1,True,True,144808.37,False
7737,Good,France,Female,30,4,137851.31,1,True,False,5008.23,True
7738,Poor,France,Male,33,6,0.0,2,False,False,173680.39,False
7739,Good,Spain,Male,41,5,0.0,1,False,True,115753.94,False
7740,Good,Spain,Female,51,8,0.0,1,True,True,38928.48,True
7741,Very_Poor,France,Male,60,1,140614.15,1,False,True,174381.23,False
7742,Poor,Spain,Male,22,3,118680.57,1,True,True,49829.8,False
